Item,price x1,price x10,price x100,chosen price,
Poil d'Ouginak,24.0,10.0,19.91,19.91
Poils de Kitsou Nakwa,368.0,368.5,368.97,368.97
Poil de Kanigrou,90.0,49.4,79.9,79.9
Poils du Mulou,96.0,44.1,39.96,39.96
Barbe inexistante du Barbroussa,379.0,698.0,579.97,579.97
Duvet du Kilibriss,14.0,9.9,14.46,14.46
Poils de Kitsou Nere,970.0,950.0,1209.93,1209.93
Touffe rousse du Flib,149.0,278.0,299.98,299.98
Poils de Tanukouï San,1383.0,1695.7,1689.81,1689.81
Poil de Bworkette,46.0,29.2,36.9,36.9
Poil de Dragon Cochon,197.0,0.0,25.98,25.98
Poil de Déminoboule,29.0,15.0,16.96,16.96
Poil de Maître Pandore,388.0,329.5,298.79,298.79
Poil de Mominotor,48.0,29.8,4.87,4.87
Poil du Wa Wabbit,6899.0,6849.7,0.0,6849.7
Poils de Yokai Firefoux,9.0,8.9,28.44,28.44
Poils de Kitsou Nufeu,847.0,839.6,838.9,838.9
Poils du Minotoror,48.0,24.2,14.92,14.92
Poils de Soryo Firefoux,3.0,4.8,5.51,5.51
Poils de Maho Firefoux,36.0,6.0,8.67,8.67
Poils de Pandule,19.0,20.9,20.88,20.88
Poils du Meulou,94.0,88.0,65.98,65.98
Poils de Moon,1592.0,1700.0,1949.99,1949.99
Poils de Pandore,63.0,59.8,88.0,88.0
Poil de Skeunk,100.0,155.2,750.0,750.0
Perruque du Kimbo,16.0,29.7,127.97,127.97
Blague de Soufre,735.0,0.0,0.0,735.0
Hormone d'Ecureuil Chenapan,50.0,0.0,0.0,50.0
Hormone d'Estok,24.0,39.9,0.0,39.9
Hormone de Bilby,750.0,0.0,0.0,750.0
Hormone de Bouloute du Parrain,95.0,0.0,30.0,30.0
Hormone de Bwak,2692.0,0.0,0.0,2692.0
Hormone de Bworky,394.0,0.0,399.89,399.89
Hormone de Bébé Pandawa,1498.0,2000.0,0.0,2000.0
Hormone de Chacha,4.0,0.0,0.0,4.0
Hormone de Chacha Angora,898.0,0.0,0.0,898.0
Hormone de Chacha Tigré,17.0,23.1,0.0,23.1
Hormone de Chauffe-Souris,30.0,0.0,0.0,30.0
Hormone de Chenapandi,245.0,0.0,0.0,245.0
Hormone de Chercheur d'Ogrines,13.0,0.0,0.0,13.0
Hormone de Crocodaille,42.0,0.0,0.0,42.0
Hormone de Croum Aqueux,120.0,0.0,0.0,120.0
Hormone de Croum Igné,20.0,0.0,0.0,20.0
Hormone de Croum Volatile,14.0,0.0,0.0,14.0
Hormone de Croum Végétal,60.0,0.0,0.0,60.0
Hormone de Dragoune Dorée,220.0,449.9,0.0,449.9
Hormone de Dragoune Noire,298.0,0.0,0.0,298.0
Hormone de El Palador,49.0,0.0,0.0,49.0
Hormone de Flibalak,80.0,0.0,0.0,80.0
Hormone de Fëanor,40.0,0.0,0.0,40.0
Hormone de Gelutin,21.0,0.0,0.0,21.0
Hormone de Glouton,200.0,0.0,0.0,200.0
Hormone de Karne,68.0,0.0,0.0,68.0
Hormone de Koalak Sanguin,448.0,0.0,0.0,448.0
Hormone de Léopardo,500.0,0.0,0.0,500.0
Hormone de Main de Cire,125.0,0.0,0.0,125.0
Hormone de Marcassin,2.0,0.0,20.0,20.0
Hormone de Meuch,6986.0,0.0,0.0,6986.0
Hormone de Mini Wa,98.0,149.7,0.0,149.7
Hormone de Miniduk,490.0,0.0,0.0,490.0
Hormone de Miniminotot,199.0,299.6,0.0,299.6
Hormone de Minipoth,240.0,0.0,0.0,240.0
Hormone de Nomoon,8500.0,12000.0,0.0,12000.0
Hormone de Oursolaire,15.0,0.0,0.0,15.0
Hormone de Patrick le pâté de sable,8.0,0.0,0.0,8.0
Hormone de Petit Chacha Blanc,240.0,0.0,0.0,240.0
Hormone de Petit Chienchien Noir,18.0,0.0,0.0,18.0
Hormone de Pioute,2896.0,0.0,0.0,2896.0
Hormone de Pykur,190.0,200.0,0.0,200.0
Hormone de Péki,289.0,0.0,0.0,289.0
Hormone de Raknaille,350.0,0.0,0.0,350.0
Hormone de Rennowel,80.0,0.0,0.0,80.0
Hormone de Ross,25.0,0.0,0.0,25.0
Hormone de Shushu de Rushu,497.0,0.0,0.0,497.0
Hormone de Tibilax,7985.0,0.0,0.0,7985.0
Hormone de Tibilax Saphir,25.0,0.0,0.0,25.0
Hormone de Tifoux Tigré,15995.0,0.0,0.0,15995.0
Hormone de Tiwabbit Kiafin,89.0,0.0,0.0,89.0
Hormone de Tofoudre,1.0,3.5,30.0,30.0
Hormone de Vampyrette,380.0,0.0,0.0,380.0
Hormone de Vilain Petit Corbac,2000.0,0.0,0.0,2000.0
Hormone de Wabbit,90.0,0.0,0.0,90.0
Hormone de Walk,94.0,0.0,0.0,94.0
Hormone de Willy le Relou,2.0,9.9,0.0,9.9
Levure de Boulanger,994.0,27.7,0.0,27.7
Mesure de sel,1.0,20.0,17.83,17.83
Poudre d'Eniripsa,1239.0,1196.0,1249.89,1249.89
Poudre de Créatoune,2992.0,2394.8,2200.0,2200.0
Poudre de Perlinpainpain,1.0,9.1,1.2,1.2
Poudre de résurrection,36300.0,0.0,0.0,36300.0
Poudre Temporelle,0.0,0.0,5.68,5.68
Sel,500.0,0.0,0.0,500.0
Poudre explosive de Gourlo,87727.0,89999.1,0.0,89999.1
Queue de Koalak Sanguin,118.0,137.2,0.0,137.2
Queue de Kolérat,34.0,27.9,55.4,55.4
Queue de Dragodinde,83.0,70.0,109.96,109.96
Queue de Prespic,18.0,24.0,9.99,9.99
Queue de Chef de Guerre Bouftou,99.0,73.3,77.0,77.0
Queue de Croc Gland,39.0,60.0,49.99,49.99
Queue de Dragodinde Rousse Sauvage,1200.0,1390.0,1499.99,1499.99
Queue de scorbute,1.0,3.5,1.43,1.43
Queue de Sanglier des Plaines,576.0,599.8,666.64,666.64
Queue de Dragon Cochon,200.0,209.8,219.89,219.89
Queue du Mulou,0.0,17.9,9.91,9.91
Queue de Minotoror,2396.0,2337.9,0.0,2337.9
Queue Magique du Péki,3696.0,3699.4,0.0,3699.4
Queue emplumée du Rasboul Majeur,89884.0,95900.0,0.0,95900.0
Ballon jaune,2499.0,0.0,0.0,2499.0
Ballon rouge,660.0,0.0,0.0,660.0
,791.0,500.0,699.99,699.99
Boomerang du Dok Alako,200.0,99.9,169.97,169.97
Boomerang du Koalak Sanguin,11992.0,15999.6,0.0,15999.6
Boomerang du Maître Koalak,1100.0,1799.1,0.0,1799.1
Boomerang du Warko Marron,481.0,519.7,0.0,519.7
Bouteille de rhum,1849.0,0.0,0.0,1849.0
Casque cassé,24.0,0.0,0.0,24.0
Coiffe déchiquetée de Drakoalak,1485.0,0.0,0.0,1485.0
Corde d'escalade,7997.0,0.0,0.0,7997.0
Corde à Sauter du Captain Chafer,1000.0,0.0,0.0,1000.0
Dose de jus goûtu,0.0,47.9,23.97,23.97
,1.0,3.0,2.93,2.93
Epices,0.0,0.0,25.0,25.0
Faux Koinkoin,2000.0,0.0,0.0,2000.0
Ficelle en Lin,10.0,9.9,9.0,9.0
Indispensable Corde,494.0,0.0,0.0,494.0
Kole,20.0,7.9,1.0,1.0
Mesure de Poivre,0.0,0.0,16.29,16.29
Mojo du Meulou,599.0,689.6,0.0,689.6
Mojo du Mulou,170.0,130.0,106.98,106.98
Orbe Fantosmyque,192.0,159.7,161.0,161.0
Peinture noire,21899.0,0.0,0.0,21899.0
Petite Perle Dorée,2499.0,3889.6,1799.99,1799.99
Salace de poissons empoisonnée,9887.0,0.0,0.0,9887.0
Sourcil de Moskito,14.0,6.0,9.99,9.99
Souris verte,5999.0,13499.9,0.0,13499.9
Sousouris,10000.0,0.0,0.0,10000.0
Sueur de dragodinde,0.0,1.0,1.0,1.0
Terrine,18888.0,0.0,0.0,18888.0
Ticket île de moon,5395.0,0.0,0.0,5395.0
Langue de Crabe,20.0,23.1,1.47,1.47
Champignon,22.0,19.9,22.0,22.0
Epine du Champ Champ,19.0,17.9,18.98,18.98
Fil de Soie,23.0,0.0,23.97,23.97
Sporme du Champ Champ,2.0,9.6,3.99,3.99
Cocon de Ver à Soie,8.0,14.9,13.86,13.86
Coton Ancestral,42.0,55.8,0.0,55.8
Bave de Rose Démoniaque,3.0,3.9,5.63,5.63
Engrais,49.0,47.5,474.96,474.96
Armée de Tiques,5.0,2.9,2.79,2.79
Bave de Bouftou,398.0,6.8,6.91,6.91
Cervelle de Bouftou,50.0,12.0,1.31,1.31
Estomac de Bouftou,0.0,1.0,3.99,3.99
Kolérat Mort,37665.0,0.0,0.0,37665.0
Moustache de Kolérat,120.0,117.7,0.0,117.7
Museau de Kolérat,22.0,49.9,33.19,33.19
Sang de Bouftou,10.0,10.0,12.99,12.99
Grelot,887.0,0.0,0.0,887.0
Langue Fourchue,1695.0,1599.9,0.0,1599.9
Venin de Serpentin,8399.0,9999.9,0.0,9999.9
Bandeau du Black Tiwabbit,5.0,6.0,6.0,6.0
Pièce du Trésor du Badoul,74.0,0.0,9.98,9.98
Sac à Patates Clair,40.0,70.0,69.99,69.99
Sac à Patates Sombre,5.0,9.8,9.97,9.97
Groin du Sanglier,0.0,54.0,54.78,54.78
Kokolait,145.0,0.0,22.99,22.99
Kokopaille,26.0,7.7,2.06,2.06
Tranche de Nodkoko,90.0,189.9,241.24,241.24
Trukikol Mort,1999.0,2994.1,0.0,2994.1
Sang du Vampire,414.0,399.9,389.99,389.99
Boue du Boo,1.0,13.6,2.57,2.57
Crinière de Prespic,258.0,289.3,279.97,279.97
Crête de Porkass,239.0,493.0,540.0,540.0
Estomac de Prespic,8.0,3.9,9.98,9.98
Groin de Porkass,40.0,20.0,19.64,19.64
Lait de Cochon de Lait,0.0,0.0,35.0,35.0
Soulier de Porkass,95.0,76.0,89.88,89.88
Trident Cassé,80.0,109.9,124.97,124.97
Cervelle de Chef de Guerre Bouftou,8.0,1.1,1.0,1.0
Coeur de Boue du Boo,750.0,999.9,0.0,999.9
Croquette,199.0,986.0,440.0,440.0
Estomac de Chef de Guerre Bouftou,2.0,8.7,11.9,11.9
Langue de Chef de Guerre Bouftou,2.0,0.0,1.8,1.8
Langue de Croc Gland,78.0,97.5,188.85,188.85
Main de Boo,4.0,4.7,2.95,2.95
Coeur de Brandon,30.0,114.8,0.0,114.8
Corbac Mort,694.0,696.3,0.0,696.3
Graisse de Biblop,22.0,15.8,17.56,17.56
Graisse de Gelée,29.0,29.7,9.4,9.4
Poison cinglant,1174.0,1119.9,999.99,999.99
Chauve souris,798.0,499.9,0.0,499.9
Paille Vampiresque,183.0,129.9,0.0,129.9
Scalp de Milimulou,20.0,7.5,3.9,3.9
Capsule Explosive,1.0,4.0,1.21,1.21
Scalp de Bwork Mage,49.0,78.5,59.97,59.97
Bougie du Mineur Sombre,989.0,999.6,1150.0,1150.0
Lance Cassée,8.0,2.5,3.5,3.5
Pointe de Flèche du Bwork Archer,44.0,13.4,2.88,2.88
Rhum Fourbe,8.0,54.6,49.99,49.99
Scalp de Bwork Archer,192.0,0.0,0.0,192.0
Touffe de Cheveux Blancs,1.0,4.0,1.18,1.18
Lait de Dragodinde,0.0,6.5,0.0,6.5
Griffes de Kwak,130.0,119.9,150.0,150.0
Liquide vampiresque,1289.0,500.0,1089.0,1089.0
Ver d'Air,5981.0,6909.9,0.0,6909.9
Ver d'Eau,1896.0,0.0,0.0,1896.0
Ver de Feu,1000.0,0.0,0.0,1000.0
Ver de Terre,994.0,0.0,0.0,994.0
Antenne du Scarafeuille blanc,124.0,11.8,10.69,10.69
Antenne du Scarafeuille bleu,15.0,8.4,8.84,8.84
Antenne du Scarafeuille rouge,10.0,5.5,5.0,5.0
Antenne du Scarafeuille vert,100.0,0.0,10.13,10.13
Viscères de Scarafeuille,40.0,165.9,0.0,165.9
Blop Mort,198.0,2555.5,0.0,2555.5
Bout de Blop Coco,140.0,23.4,23.88,23.88
Bout de Blop Griotte,170.0,40.0,48.89,48.89
Bout de Blop Indigo,91.0,38.5,21.94,21.94
Bout de Blop Reinette,23.0,19.5,22.88,22.88
Carreau d'Arbalète,790.0,800.0,0.0,800.0
Pollen de Blop,95.0,72.3,71.87,71.87
Tranche de Tronknyde,0.0,2.5,1.97,1.97
Tranche Magique de Tronknyde,1.0,9.9,0.0,9.9
Sang de Scorbute,6.0,9.9,8.78,8.78
Viscères de Scorbute,7486.0,0.0,0.0,7486.0
Estomac de Wo Wabbit,45.0,80.0,48.97,48.97
Antennes du Scarafeuille Noir,25.0,19.8,9.83,9.83
Bougie Magique du Mineur Sombre,993.0,1037.4,0.0,1037.4
Casque Cassé du Chafer,4875.0,11999.8,0.0,11999.8
Gros Boulet,2428.0,5499.9,0.0,5499.9
Arakne Majeure Morte,1992.0,0.0,0.0,1992.0
Botte trouée de Bwork,20.0,39.1,30.89,30.89
Casque cassé de Bwork,137.0,264.3,249.98,249.98
Epaulette de Bwork,1.0,1.0,1.0,1.0
Fil Résistant,99.0,130.0,124.99,124.99
Estomac de Gloutovore,33.0,107.7,0.0,107.7
Estomac de Sanglier des Plaines,41.0,80.0,80.0,80.0
Glouto Rhum,75.0,6.0,1.9,1.9
Groin de Sanglier des Plaines,158.0,149.2,165.0,165.0
Pot de Gloutovore,38.0,34.9,29.37,29.37
Sève d'Abraknyde,1.0,4.8,4.95,4.95
Champignon Luidegît,280.0,390.0,800.0,800.0
Jeton d'entrée au Gladiatroo!l,24985.0,27500.0,30000.0,30000.0
Résine d'Abraknyde,0.0,18.1,9.89,9.89
Babines d'Ouginak,0.0,35.0,77.96,77.96
Bandelettes,36.0,47.0,36.95,36.95
Chaîne de l'Ouginak,95.0,65.3,66.88,66.88
Coeur d'Ouginak,385.0,390.0,0.0,390.0
Collier Cassé d'Ouginak,2110.0,2536.8,2800.0,2800.0
Pommeau d'Epée,499.0,1199.7,2499.98,2499.98
Poupée Vaudou Archer,28997.0,0.0,0.0,28997.0
Poupée Vaudou Jav,74994.0,0.0,0.0,74994.0
Poupée Vaudou Sarbak,1483.0,0.0,0.0,1483.0
Bouclier Reptilien,3375.0,4936.2,0.0,4936.2
Fragment d'Epée Reptilienne,5.0,19.6,270.0,270.0
Osier Enchanté,74.0,0.0,85.98,85.98
Antennes du Scarabosse Doré,10.0,14.0,18.98,18.98
Bandelette du Guerrier Koalak,98.0,49.9,64.48,64.48
Boîte de Kanigrou,5.0,1.1,29.97,29.97
Dragolait,5.0,28.8,19.9,19.9
Griffe du Mulou,89.0,71.5,49.46,49.46
Groin de Dragon Cochon,100.0,119.8,119.0,119.0
Makroute Déchiqueté,1256.0,1499.9,0.0,1499.9
Osier Sombre,107.0,111.1,0.0,111.1
Ours Déchiqueté,990.0,0.0,0.0,990.0
Sang de Dragon Cochon,188.0,140.0,124.54,124.54
Scalp de Mulou,36.0,20.0,28.64,28.64
Testicules du Mulou,3107.0,3498.9,4150.0,4150.0
Viscères du Scarabosse Doré,69.0,74.9,0.0,74.9
Sang d'Oni,541.0,599.8,0.0,599.8
Cloaque du Poolay,55.0,49.9,44.0,44.0
Coffret maudit du Flib,1148.0,0.0,0.0,1148.0
Croupion du Bitouf aérien,10.0,5.0,1.19,1.19
Faux menton du Bourbassingue,6096.0,6104.8,0.0,6104.8
Foulard du Sparo,50.0,24.9,4.95,4.95
Jus de Ouassingue,3895.0,3700.0,0.0,3700.0
Lanière en cuir du Dragoeuf Guerrier,290.0,319.9,229.99,229.99
Maillot de corps de Barbroussa,50.0,59.7,69.95,69.95
Moustache du Mufafah,38.0,58.9,68.73,68.73
Testicules Magiques du Mulou,209.0,266.4,299.95,299.95
Tourbe séchée de Tourbassingue,3598.0,3999.8,0.0,3999.8
Tresse du Poolay,13994.0,17448.9,0.0,17448.9
Caleçon Mignon du Capitaine Pirate,20.0,37.2,50.0,50.0
Barbe du Chouque,12500.0,13999.9,0.0,13999.9
Boucle du Chouque,0.0,1888.7,0.0,1888.7
Bwak Squelettique,164999.0,0.0,0.0,164999.0
Rhum de Qualité,18.0,98.7,0.0,98.7
Amygdales du Bitouf Sombre,50.0,33.9,13.77,13.77
Bandelette du Mominotor,10.0,11.4,7.84,7.84
Bâton du Kilibriss,6584.0,6799.8,0.0,6799.8
Couronne Brisée du Tofu Royal,197.0,0.0,0.0,197.0
Jeton du Bworker,9500.0,9649.4,9999.99,9999.99
Talon d'achille de l'Abrakleur sombre,169.0,199.5,0.0,199.5
Tresse du Koulosse,2.0,0.0,0.0,2.0
Bave du Kaskargo,133.0,99.6,131.97,131.97
Rembourrage de Meupette,378.0,339.4,319.96,319.96
Bracelet de Force de Trool,12690.0,12499.9,0.0,12499.9
Crinière de Trool,9.0,33.5,31.86,31.86
Epaulette de Trool,84.0,98.6,0.0,98.6
Braguette du Maître Zoth,660.0,659.8,0.0,659.8
Ecusson du Sergent Zoth,11982.0,11999.7,0.0,11999.7
Epaulette du Dark Vlad,397.0,739.8,749.99,749.99
Mouchoir de la Gamine Zoth,8572.0,9398.5,0.0,9398.5
Testicules du Tanukouï San,555488.0,0.0,0.0,555488.0
Trompe de la Tromperelle,899.0,1298.2,1299.99,1299.99
Flèche Ensorcelée,29.0,49.3,82.0,82.0
Langue du Champodonte,4479.0,6198.9,0.0,6198.9
Lamelle de Champbis,5398.0,7198.9,0.0,7198.9
Bave de Champ à Gnons,1399.0,1599.2,1541.11,1541.11
Clakoss,99000.0,0.0,0.0,99000.0
Coeur du Maitre Corbac,43993.0,44000.0,0.0,44000.0
Arc brisé du Tireur d'Élite,218.0,299.8,0.0,299.8
Scalp de Meulou,2500.0,2555.5,0.0,2555.5
Testicules de Meulou,100.0,200.0,0.0,200.0
Testicules Magiques du Meulou,37998.0,0.0,0.0,37998.0
Culotte à l'envers du Roissingue,40000.0,51366.6,0.0,51366.6
Morceau de caleçon de Gourlo,28.0,28.2,17.93,17.93
Protection usagée du Bworker,98.0,120.0,0.0,120.0
Noeul Mort,2000.0,0.0,0.0,2000.0
Sourcil du Rasboul majeur,140.0,209.0,249.99,249.99
Chaussette du Kimbo,8994.0,8499.5,0.0,8499.5
Cheveu d'Ilyzaelle,876.0,1299.9,989.99,989.99
Epine d'Ougah,72898.0,69999.9,0.0,69999.9
Fragment d'Ougalurette,6994.0,9500.0,0.0,9500.0
Encre du Kralamoure géant,12496.0,15899.8,0.0,15899.8
Ventouse du Kralamoure géant,82986.0,89900.0,0.0,89900.0
Bois de Frêne,13.0,7.9,7.4,7.4
Bois élastique,1399.0,1221.8,0.0,1221.8
Bois de Châtaignier,31.0,24.3,14.99,14.99
Bois de Noyer,30.0,22.5,10.78,10.78
Bois de Chêne,14.0,15.9,14.75,14.75
Bois de Tronknyde,617.0,660.0,598.99,598.99
Cale en bois du Tronknyde,1.0,2.0,0.31,0.31
Sourcils de Tronknyde,1.0,1.1,4.84,4.84
Bois d'Erable,77.0,64.9,49.98,49.98
Poutre en Bois de Kokoko,74.0,59.9,56.95,56.95
Tronc de Kokoko,85.0,22.5,19.44,19.44
Bois de Bambou Doré,19.0,43.8,79.99,79.99
Bois Envoûté,6.0,9.8,41.0,41.0
Bois de Bambouto,8.0,10.0,9.99,9.99
Bois d'If,2976.0,2850.0,2888.88,2888.88
Bois d'Oliviolet,299.0,248.2,237.65,237.65
Bois de Bambou,56.0,56.0,55.51,55.51
Bois de Bombu,300.0,109.8,79.0,79.0
Bois de Kaliptus,108.0,86.6,98.98,98.98
Bois de Bambou Sombre,408.0,75.0,49.99,49.99
Bois de Merisier,110.0,104.0,119.88,119.88
Bois d'Ebène,1554.0,1500.0,1450.0,1450.0
Bois de Charme,90.0,189.1,129.9,129.9
Bois d'Orme,5494.0,4288.8,4200.0,4200.0
Bois Ancestral,4947.0,4998.1,3999.99,3999.99
Bois de Bambou Sacré,4990.0,4099.9,3999.99,3999.99
Bois de Bambouto Sacré,247.0,297.2,499.75,499.75
Noeud de l'Abrakleur clair,31779.0,32000.0,0.0,32000.0
Souche de l'Abrakleur clair,222.0,220.6,189.97,189.97
Bois de Chêne Mou,47.0,47.4,0.0,47.4
Bois de Bambou Magique,69.0,99.5,99.98,99.98
Bourgeon de Fourbasse,1.0,1.0,0.5,0.5
Bourgeon d'Abraknyde,73.0,76.0,70.97,70.97
Bourgeon d'Abraknyde Sombre,1421.0,1490.0,1398.81,1398.81
Bourgeon de l'Abraknyde Ancestral,390.0,698.9,55.55,55.55
Bourgeon du Chêne Mou,1.0,0.0,0.99,0.99
Ecorce de Fourbasse,29.0,28.8,19.85,19.85
Ecorce magique de Bulbiflore,4292.0,4499.5,0.0,4499.5
Ecorce d'Abraknyde,6.0,5.9,6.43,6.43
Ecorce magique de Bulbuisson,2993.0,3000.0,0.0,3000.0
Ecorce magique de Bulbambou,1000.0,1199.7,0.0,1199.7
Ecorce d'Abraknyde Sombre,98.0,110.0,99.98,99.98
Ecorce de Liroye Merline,691.0,710.1,747.95,747.95
Ecorce de Chiendent,169.0,288.8,319.95,319.95
Ecorce de Fécorce,11968.0,11995.0,0.0,11995.0
Ecorce de Nerbe,993.0,1298.5,0.0,1298.5
Ecorce de Champaknyde,3477.0,4098.2,0.0,4098.2
Ecorce de Brouture,11108.0,12998.7,0.0,12998.7
Ecorce de Floribonde,989.0,1189.4,0.0,1189.4
Ecorce magique de Bulbig,45995.0,35900.0,0.0,35900.0
Ecorce d'Abraknyde Ancestral,773.0,441.8,244.44,244.44
Ecorce du Chêne Mou,73.0,189.1,289.99,289.99
Ecorce du Tynril,69894.0,0.0,0.0,69894.0
Planche en Frêne,275.0,149.6,104.92,104.92
Planche en Châtaignier,399.0,159.2,159.95,159.95
Planche en Bois de Bambouto,0.0,999.9,0.0,999.9
Planche en Noyer,119.0,209.3,189.99,189.99
Planche en Chêne,149.0,199.9,0.0,199.9
Planche en Bombu,4866.0,2100.0,2200.0,2200.0
Planche en Oliviolet,5989.0,6199.9,0.0,6199.9
Planche en Erable,1997.0,2014.8,2490.0,2490.0
Planche en bois de Kokoko,49.0,46.7,46.91,46.91
Planche en Bambou Doré,5999.0,0.0,0.0,5999.0
Planche en Bois Envoûté,4000.0,6999.8,0.0,6999.8
Planche en Bambou,1699.0,1199.7,1250.0,1250.0
Planche en If,9986.0,0.0,0.0,9986.0
Planche en Meri,2483.0,2349.6,0.0,2349.6
Planche en Bois de Kaliptus,1000.0,4889.7,0.0,4889.7
Planche en Bambou Sombre,1700.0,1698.9,0.0,1698.9
Planche en Charme,4400.0,4499.0,0.0,4499.0
Planche en Bambou Magique,4999.0,0.0,0.0,4999.0
Racine Magique de Bambouto,4.0,49.8,172.0,172.0
Racine de Fourbasse,5333.0,4999.9,0.0,4999.9
Racine de Bulbiflore,3.0,34.5,34.9,34.9
Racine d'Abraknyde,90.0,94.0,93.99,93.99
Racine de Tronkoblop,13.0,9.5,8.47,8.47
Racine de Bulbuisson,19.0,79.6,89.97,89.97
Racine de Bulbambou,5.0,49.9,9.97,9.97
Racine d'Abraknyde Sombre,35.0,29.9,25.53,25.53
Racine Magique de Bambouto Sacré,4397.0,4444.3,0.0,4444.3
Racine de Bulbig,0.0,267.6,285.0,285.0
Racine d'Abraknyde Ancestral,1699.0,1630.0,1444.44,1444.44
Racine du Chêne Mou,196.0,199.3,1499.99,1499.99
Aluminite,40.0,48.8,45.0,45.0
Lingot d'Or,390.0,270.0,288.0,288.0
Ebonite,200.0,402.2,383.99,383.99
Magnésite,244.0,265.0,250.0,250.0
Bakélélite,10.0,19.8,18.99,18.99
Kouartz,350.0,334.0,345.0,345.0
Kriptonite,32.0,28.7,39.89,39.89
Kobalite,479.0,449.0,480.0,480.0
Pyrute,20000.0,19999.0,0.0,19999.0
Rutile,23348.0,20898.8,0.0,20898.8
Charbon,25.0,24.6,24.33,24.33
Fer,12.0,17.0,13.9,13.9
Cuivre,49.0,30.0,23.85,23.85
Bronze,50.0,28.7,9.99,9.99
Minerai Etrange,8.0,9.3,9.97,9.97
Kobalte,179.0,179.4,179.99,179.99
Manganèse,1590.0,1499.4,1479.99,1479.99
Etain,100.0,49.9,24.98,24.98
Argent,6.0,8.9,10.0,10.0
Bauxite,32.0,43.0,31.0,31.0
Silicate,89.0,90.0,37.98,37.98
Dolomite,197.0,198.7,159.86,159.86
or,23.0,32.9,23.9,23.9
Pierre de souillure verte impure,3999.0,0.0,0.0,3999.0
Pierre à Aiguiser,199.0,199.6,195.0,195.0
Sang de Roche,18499.0,0.0,0.0,18499.0
Silex Sanglant,498.0,749.4,0.0,749.4
Pièce du Puzzle de la Griffe,8.0,8.7,9.0,9.0
Nacre brute,470.0,479.9,599.99,599.99
Silex,11.0,8.0,8.77,8.77
Pierre d'Emeraude,30.0,43.0,40.0,40.0
Pierre de Cristal,41.0,42.8,43.96,43.96
Pierre de Diamant,1246.0,1290.0,1285.0,1285.0
Pierre de Granit,45.0,47.6,42.84,42.84
Pierre de Rubis,77.0,81.0,84.89,84.89
Pierre de Saphir,35.0,39.0,44.97,44.97
Pierre du Craqueleur,13.0,10.0,9.84,9.84
Corail Kouraçao,5898.0,6999.5,0.0,6999.5
Corail Malibout,150.0,199.6,190.0,190.0
Corail Morito,39.0,44.6,40.0,40.0
Corail Passaoh,195.0,0.0,89.0,89.0
Corail usé,1.0,1.5,3.65,3.65
Coeur de Craqueleur,1.0,0.0,0.99,0.99
Fragment de Pierre Pointue,1278.0,1299.5,1300.0,1300.0
Fragment de Pierre Polie,55.0,87.6,69.9,69.9
Méga Pierre du Craqueleur,9.0,19.0,13.0,13.0
Pierre d'Aigue-Marine,100.0,106.6,169.9,169.9
Pierre de Topaze,80.0,129.3,149.69,149.69
Boule polie,7.0,16.9,0.0,16.9
Coeur de pierre poli,1318.0,1398.7,2374.0,2374.0
Pierre d'Agathe,349.0,379.9,449.94,449.94
Méga Pierre du Craqueleur Légendaire,200.0,440.0,455.0,455.0
Pierre d'Aerotrugobur le Malveillant,2146.0,2200.0,0.0,2200.0
Pierre d'Aqualikros l'Impitoyable,1989.0,0.0,0.0,1989.0
Pierre d'Ignerkocropos l'Affamé,2798.0,2994.9,0.0,2994.9
Pierre de Terraburkal le Perfide,2776.0,3289.4,0.0,3289.4
Pierre du Koulosse,111998.0,0.0,0.0,111998.0
Pierre du Craqueleur Légendaire,80.0,122.2,196.0,196.0
Corail Magistral,11664.0,13999.9,0.0,13999.9
Pierre Perchée du Craqueleur Céleste,1070.0,1248.6,0.0,1248.6
Fragment Magique,5900.0,0.0,0.0,5900.0
Rune de Bricoleur,39992.0,0.0,0.0,39992.0
Rune de Costumage,8884.0,0.0,0.0,8884.0
Rune de Joaillemage,14994.0,0.0,0.0,14994.0
Rune de l'Alchimiste,5989.0,0.0,0.0,5989.0
Rune du Bijoutier,9499.0,0.0,0.0,9499.0
Rune du Boucher,8494.0,0.0,0.0,8494.0
Rune du Boulanger,6993.0,0.0,0.0,6993.0
Rune du Bûcheron,6893.0,0.0,0.0,6893.0
Rune du Chasseur,9999.0,0.0,0.0,9999.0
Rune du Cordomage,12995.0,0.0,0.0,12995.0
Rune du Cordonnier,5900.0,0.0,0.0,5900.0
Rune du Forgemage de Dagues,11100.0,0.0,0.0,11100.0
Rune du Forgemage de Marteaux,9499.0,0.0,0.0,9499.0
Rune du Forgemage de Pelles,6994.0,0.0,0.0,6994.0
Rune du Forgeur d'Epées,3990.0,0.0,0.0,3990.0
Rune du Forgeur de Boucliers,49212.0,0.0,0.0,49212.0
Rune du Forgeur de Dagues,3899.0,0.0,0.0,3899.0
Rune du Forgeur de Haches,10000.0,0.0,0.0,10000.0
Rune du Forgeur de Marteaux,6999.0,0.0,0.0,6999.0
Rune du Forgeur de Pelles,8999.0,0.0,0.0,8999.0
Rune du Mineur,6694.0,0.0,0.0,6694.0
Rune du Paysan,5997.0,0.0,0.0,5997.0
Rune du Poissonnier,5543.0,0.0,0.0,5543.0
Rune du Pêcheur,4997.0,0.0,0.0,4997.0
